RECV_CPLT_DM,NPA_CL,EVT_STAT_CD,EVT_CL_CD,RPTER_SEX,HPPN_OLD_ADDR,HPPN_X,HPPN_Y
1595479990,19,10,215,1,충청남도 서산시 읍내동(행정:부춘동) 61-3,126.44695,36.776997
1595307849,19,10,215,2,충청남도 아산시 풍기동(행정:온양6동) 323-1,127.02299,36.771
1595323194,19,10,215,2,충청남도 당진시 수청동(당진1동) 988,126.646255,36.901295
1595338028,19,10,215,1,충청남도 천안시 서북구 두정동(행정:부성1동) 1377,127.14028,36.830578
1595580858,19,10,215,1,0,0.0,0.0
1595308020,19,10,215,2,충청남도 보령시 대천동(행정:대천2동) 171,126.59708,36.351486
1595313323,19,10,215,1,충청남도 당진시 송산면 상거리(행정:송산면) 327-2,126.6795,36.932827
1595553808,19,10,215,1,세종특별자치시 세종시 소담동(행정:소담동) 18,127.30523,36.48479
1595559934,19,10,215,1,충청남도 논산시 강경읍 남교리(행정:강경읍),127.01799,36.15807
1595566047,19,10,215,1,세종특별자치시 세종시 조치원읍 번암리(행정:조치원읍) 66-16,127.29491,36.588215
1595313515,19,10,215,2,충청남도 당진시 수청동(당진1동) 988,126.646255,36.901295
1595313823,19,10,215,1,충청남도 서산시 대산읍 화곡리(대산읍) 36-80,126.45,37.0
1595318977,19,10,215,2,충청남도 아산시 모종동(행정:온양3동) 577-15,127.01151,36.78233
1595382633,19,10,215,1,충청남도 당진시 송산면 무수리(행정:송산면) 428-2,126.67219,36.954277
1595474945,19,10,215,1,충청남도 천안시 동남구 청당동(행정:청룡동) 481,127.15611,36.78683
1594349049,19,10,215,2,충청남도 아산시 용화동(행정:온양5동) 1599,127.01223,36.773685
1594171961,19,10,215,2,충청남도 공주시 웅진동(행정:웅진동) 242-12,127.110565,36.456425
1594179169,19,10,215,1,충청남도 논산시 강경읍 남교리(행정:강경읍) 78-2,127.017044,36.158443
1594254391,19,10,215,1,충청남도 당진시 읍내동(행정:당진1동) 38-4,126.64018,36.89426
1594267715,19,10,215,2,0,0.0,0.0
1594342942,19,10,215,2,세종특별자치시 세종시 아름동(행정:아름동),127.24733,36.511475
1594343250,19,10,215,1,충청남도 보령시 죽정동(행정:대천1동) 646-8,126.600914,36.359932
1594349163,19,10,215,2,충청남도 아산시 모종동(행정:온양3동) 432-2,127.01957,36.77922
1594380185,19,10,215,3,충청남도 천안시 동남구 안서동(신안동) 378-14,127.180244,36.841278
1594091850,19,10,215,1,세종특별자치시 세종시 아름동(아름동) 951,127.24866,36.52018
1594179431,19,10,215,1,충청남도 서산시 동문동(행정:동문2동) 995-5,126.45482,36.777355
1594186005,19,10,215,1,충청남도 아산시 풍기동(행정:온양6동) 404-33,127.02187,36.77121
1594191661,19,10,215,2,충청남도 천안시 동남구 청당동(행정:청룡동) 481,127.15611,36.78683
1594274589,19,10,215,2,충청남도 공주시 계룡면 양화리(행정:계룡면) 342-5,127.168,36.331577
1594343708,19,10,215,1,충청남도 서산시 부석면 강당리(행정:부석면) 687-6,126.4018,36.665573
1594349595,19,10,215,2,충청남도 아산시 용화동(행정:온양5동) 1599,127.01223,36.773685
1594125448,19,10,215,1,충청남도 예산군 예산읍 창소리(행정:예산읍) 506-21,126.83714,36.717922
1594286316,19,10,215,1,충청남도 아산시 도고면 향산리(행정:도고면) 2-1,126.91506,36.759426
1594350217,19,10,215,1,충청남도 아산시 음봉면 월랑리(행정:음봉면) 303-2,127.077515,36.85076
1594085960,19,10,215,1,충청남도 천안시 서북구 성성동(행정:부성2동) 510,127.11745,36.841244
1594092483,19,10,215,1,경기도 화성시 송산면 칠곡리(행정:송산면) 164-1,126.71234,37.204323
1594092367,19,10,215,2,충청남도 서산시 지곡면 중왕리(행정:지곡면) 590,126.368324,36.873924
1594117296,19,10,215,2,충청남도 천안시 동남구 청당동(행정:청룡동) 481,127.15611,36.78683
1594173310,19,10,215,2,충청남도 아산시 실옥동(행정:온양4동) 183-61,126.995255,36.786034
1594269068,19,10,215,1,충청남도 천안시 서북구 백석동(백석동) 319,127.11831,36.823025
1594350171,19,10,215,2,충청남도 서산시 양대동(석남동) 416-13,126.44873,36.746067
1594086529,19,10,215,1,충청남도 태안군 태안읍 남문리(행정:태안읍) 174-2,126.29541,36.754246
1594117320,19,10,215,2,충청남도 천안시 동남구 청수동(행정:청룡동) 183,127.153366,36.790638
1594262690,19,10,215,2,충청남도 보령시 웅천읍 대창리(웅천읍) 685-2(신영하이츠 2동 202호),126.59952,36.23618
1594069014,19,10,215,1,충청남도 아산시 배방읍 공수리(행정:배방읍) 92-19,127.059456,36.775696
1594174128,19,10,215,3,충청남도 천안시 서북구 직산읍 모시리(직산읍) 208-1,127.125,36.869167
1594181276,19,10,215,1,충청남도 서산시 대산읍 화곡리(행정:대산읍) 35-4,126.452644,37.000416
1594256447,19,10,215,1,충청남도 아산시 풍기동(행정:온양6동) 323-1,127.02299,36.771
1594269406,19,10,215,2,0,0.0,0.0
1594269549,19,10,215,2,충청남도 천안시 동남구 신부동(신안동) 370-6(사단법인대한노인회 천안시지회),127.152534,36.817722
1594314470,19,10,215,2,충청남도 아산시 배미동(행정:온양4동) 174-3,126.96767,36.78889
1594351152,19,10,215,1,대전광역시 유성구 죽동(행정:노은2동) 629,127.32538,36.378742
1594031378,19,10,215,1,세종특별자치시 세종시 연서면 월하리(행정:연서면) 618-3,127.29068,36.577213
1594168617,19,10,215,2,충청남도 천안시 서북구 두정동(행정:부성1동) 2035,127.146515,36.834545
1594174552,19,10,215,2,충청남도 천안시 동남구 청당동(행정:청룡동) 481,127.15611,36.78683
1594181740,19,10,215,1,서울특별시 중랑구 중화동(행정:중화2동) 322-120,127.07322,37.595898
1594202302,19,10,215,1,0,0.0,0.0
1594202784,19,10,215,1,충청남도 천안시 동남구 수신면 속창리(수신면) 245-4,127.27977,36.728363
1594351255,19,10,215,1,충청남도 천안시 동남구 북면 상동리(행정:북면) 91-6,127.26933,36.76961
1594356671,19,10,215,2,0,0.0,0.0
1594263819,19,10,215,2,충청남도 보령시 웅천읍 대창리(웅천읍) 685-2(신영하이츠 2동 202호),126.59952,36.23618
1594169113,19,10,215,2,충청남도 부여군 규암면 반산리(행정:규암면) 321,126.86587,36.27382
1594188466,19,10,215,1,충청남도 논산시 강경읍 남교리(행정:강경읍) 78-2,127.01705,36.15846
1594264687,19,10,215,1,충청남도 아산시 신창면 남성리(행정:신창면) 69-10,126.96233,36.79319
1594283277,19,10,215,2,충청남도 태안군 태안읍 장산리(행정:태안읍) 286,126.28424,36.757458
1594362653,19,10,215,2,충청남도 태안군 태안읍 남문리(행정:태안읍) 506-1,126.29305,36.756496
1594369111,19,10,215,1,충청남도 천안시 서북구 쌍용동(행정:쌍용1동) 891,127.12981,36.807163
1594088957,19,10,215,1,충청남도 당진시 읍내동(행정:당진1동) 38-4,126.64018,36.89426
1594118760,19,10,215,1,충청남도 천안시 서북구 두정동(행정:부성1동) 1588,127.14426,36.838467
1594175539,19,10,215,2,세종특별자치시 세종시 한솔동(행정:한솔동) 965,127.2547,36.479015
1594182719,19,10,215,1,충청남도 천안시 서북구 성거읍 저리(성거읍) 57-1,127.19963,36.87746
1594265367,19,10,215,1,충청남도 서천군 서면 마량리(행정:서면) 313-2,126.49636,36.14325
1594283581,19,10,215,2,충청남도 천안시 서북구 두정동(부성1동) 1322(두정프라자(경륜운영본부),127.14142,36.833263
1594299967,19,10,215,1,세종특별자치시 세종시 조치원읍 신흥리(행정:조치원읍) 273-4,127.289894,36.595573
1594352208,19,10,215,2,충청남도 논산시 부창동(행정:부창동) 1-1,127.08676,36.199924
1594169802,19,10,215,1,충청남도 금산군 금산읍 신대리(행정:금산읍) 655-10,127.50362,36.10369
1594183398,19,10,215,1,충청남도 천안시 서북구 두정동(행정:부성2동) 660,127.13014,36.82724
1594198060,19,10,215,2,세종특별자치시 세종시 한솔동(행정:한솔동) 1045,127.24955,36.47762
1594203681,19,10,215,1,충청남도 천안시 동남구 수신면 속창리(수신면) 245-4,127.27977,36.728363
1594265606,19,10,215,1,세종특별자치시 세종시 조치원읍 번암리(행정:조치원읍) 66-16,127.29491,36.588215
1594176532,19,10,215,2,충청남도 태안군 태안읍 삭선리(행정:태안읍) 340-100,126.27914,36.7791
1594176646,19,10,215,1,충청남도 금산군 추부면 요광리(행정:추부면) 538,127.485374,36.2169
1594272338,19,10,215,1,충청남도 서천군 장항읍 신창리(행정:장항읍),126.69233,36.01117
1594424982,19,10,215,2,세종특별자치시 세종시 다정동(행정:새롬동) 산29,127.24308,36.495144
1594427164,19,10,215,1,충청남도 아산시 풍기동(행정:온양6동) 323-1,127.02299,36.771
1594429330,19,10,215,2,세종특별자치시 세종시 조치원읍 번암리(행정:조치원읍) 66-16,127.29491,36.588215
1594089504,19,10,215,1,세종특별자치시 세종시 부강면 부강리(행정:부강면) 401-95,127.36416,36.531887
1594089539,19,10,215,1,세종특별자치시 세종시 조치원읍 번암리(행정:조치원읍) 66-16,127.29491,36.588215
1594115127,19,10,215,2,충청남도 부여군 부여읍 쌍북리(행정:부여읍) 641-7,126.91621,36.283535
1594177141,19,10,215,2,충청남도 천안시 동남구 신방동(행정:신방동) 1279,127.127365,36.773464
1594183808,19,10,215,1,충청남도 천안시 서북구 성거읍 저리(행정:성거읍) 57-1,127.19951,36.877472
1594266675,19,10,215,2,충청남도 천안시 서북구 신당동(부성1동) 232,127.15828,36.849697
1594348157,19,10,215,2,충청남도 아산시 용화동(행정:온양5동) 1599,127.01223,36.773685
1594059815,19,10,215,1,충청남도 아산시 배방읍 공수리(행정:배방읍) 92-19,127.059456,36.775696
1594090073,19,10,215,1,세종특별자치시 세종시 한솔동(행정:한솔동) 879,127.25396,36.48104
1594170830,19,10,215,2,세종특별자치시 세종시 조치원읍 번암리(행정:조치원읍) 66-16,127.29491,36.588215
1594184522,19,10,215,2,충청남도 천안시 서북구 불당동(행정:불당동) 750,127.11226,36.80688
1594272521,19,10,215,2,충청남도 계룡시 금암동(행정:금암동) 56,127.25915,36.27231
1594353953,19,10,215,1,전라북도 임실군 오수면 대명리(행정:오수면) 380-3,127.32432,35.554028
1594097447,19,10,215,1,충청남도 당진시 읍내동(행정:당진1동) 38-4,126.64018,36.89426
1594170896,19,10,215,1,충청남도 천안시 서북구 성거읍 천흥리(행정:성거읍) 382-10,127.205246,36.877144
1594178336,19,10,215,1,충청남도 천안시 서북구 업성동(행정:부성1동) 174-1,127.13676,36.857536
1594273315,19,10,215,2,세종특별자치시 세종시 조치원읍 번암리(행정:조치원읍) 66-16,127.29491,36.588215
1594290485,19,10,215,2,[이관주소]충청남도 서산시 팔봉면 호리 551-2,126.33305,36.83333
1594348997,19,10,215,2,충청남도 서산시 양대동(석남동) 416-13,126.44873,36.746067
1594370078,19,10,215,2,세종특별자치시 세종시 대평동(행정:대평동),127.2793,36.471035
1594115683,19,10,215,1,세종특별자치시 세종시 부강면 부강리(행정:부강면) 970-11,127.36274,36.529915
1594178602,19,10,215,1,충청남도 천안시 동남구 신방동(행정:신방동) 897,127.130394,36.790916
1594205260,19,10,215,2,충청남도 서산시 수석동(수석동) 188,126.49416,36.776943
1594274011,19,10,215,2,충청남도 보령시 화산동(행정:대천3동) 561-12,126.622406,36.37017
1595808074,19,10,215,1,충청남도 아산시 신창면 남성리(행정:신창면) 69-4,126.963066,36.792747
1593478244,19,10,215,3,세종특별자치시 세종시 어진동(도담동) 671,127.26222,36.495277
1593484303,19,10,215,1,세종특별자치시 세종시 조치원읍 번암리(행정:조치원읍) 66-16,127.29491,36.588215
1593484427,19,10,215,1,세종특별자치시 세종시 조치원읍 번암리(행정:조치원읍) 66-16,0.0,0.0
1593502304,19,10,215,1,충청남도 천안시 서북구 불당동(행정:불당동) 1280,127.09917,36.79676
1593585419,19,10,215,1,충청남도 천안시 서북구 업성동(행정:부성1동) 174-1,127.13676,36.857536
1595805401,19,10,215,2,세종특별자치시 세종시 어진동(행정:도담동) 594,127.2635,36.497833
1595818524,19,10,215,2,충청남도 천안시 동남구 성황동(행정:문성동) 88-9,127.15151,36.812683
1595818664,19,10,215,1,세종특별자치시 세종시 금남면 용포리(행정:금남면) 191-22,127.282074,36.466454
1593491953,19,10,215,2,0,0.0,0.0
1593585500,19,10,215,1,충청남도 천안시 서북구 쌍용동(행정:쌍용1동) 891,127.12981,36.807163
1595808921,19,10,215,1,충청남도 홍성군 홍성읍 오관리(행정:홍성읍) 308-10,126.6659,36.600426
1595809172,19,10,215,2,충청남도 천안시 서북구 두정동(부성2동) 1887,127.132614,36.837048
1595819395,19,10,215,2,충청남도 아산시 풍기동(행정:온양6동) 323-1,127.02299,36.771
1593398974,19,10,215,2,충청남도 보령시 성주면 성주리(행정:성주면) 248-3,126.64901,36.336643
1593399269,19,10,215,2,0,0.0,0.0
1593411626,19,10,215,1,세종특별자치시 세종시 연기면 해밀리(행정:연기면) 59,127.27651,36.525867
1593497767,19,10,215,2,충청남도 아산시 음봉면 산동리(행정:음봉면) 427-1,127.100174,36.828133
1593479291,19,10,215,2,충청남도 예산군 예산읍 신례원리(행정:예산읍) 582,126.83875,36.72252
1593486065,19,10,215,2,세종특별자치시 세종시 보람동(행정:보람동) 670,127.29108,36.477783
1595811840,19,10,215,1,충청남도 천안시 서북구 성환읍 성환리(행정:성환읍) 274-1,127.13434,36.91818
1593519971,19,10,215,2,충청남도 아산시 둔포면 염작리(둔포면) 322,127.08111,36.921665
1593563746,19,10,215,1,충청남도 아산시 풍기동(행정:온양6동) 323-1,127.02299,36.771
1593569762,19,10,215,2,세종특별자치시 세종시 조치원읍 번암리(행정:조치원읍) 66-16,127.29491,36.588215
1593581373,19,10,215,2,충청남도 천안시 동남구 청당동(행정:청룡동) 481,127.15611,36.78683
1595823727,19,10,215,1,충청남도 천안시 서북구 성환읍 성환리(행정:성환읍) 274-1,127.13434,36.91818
1593412589,19,10,215,1,충청남도 금산군 금산읍 신대리(행정:금산읍) 655-10,127.50362,36.10369
1593493617,19,10,215,1,충청남도 천안시 서북구 신당동(행정:부성1동) 401-27,127.153725,36.85413
1593520130,19,10,215,2,충청남도 아산시 둔포면 염작리(둔포면) 322,127.08111,36.921665
1593563678,19,10,215,1,경상남도 거제시 고현동(행정:고현동) 690-10,128.62283,34.883396
1593394944,19,10,215,1,충청남도 태안군 고남면 고남리(행정:고남면) 431-19,126.41791,36.406277
1593395197,19,10,215,1,충청남도 아산시 온천동(행정:온양2동) 77-4,127.00942,36.780075
1593400809,19,10,215,1,충청남도 서천군 서천읍 오석리(서천읍) 691-8,126.68263,36.08838
1593400894,19,10,215,1,충청남도 아산시 풍기동(행정:온양6동) 323-1,127.02299,36.771
1593437375,19,10,215,3,충청남도 공주시 중동(중학동) 84-5,127.12583,36.454723
1595746239,19,10,215,2,충청남도 당진시 읍내동(행정:당진1동) 1486,126.62805,36.89987
1595780904,19,10,215,1,충청남도 당진시 읍내동(행정:당진1동),126.632744,36.895565
1595830938,19,10,215,1,충청남도 아산시 둔포면 운용리(행정:둔포면) 337-119,127.057396,36.932873
1593401654,19,10,215,1,충청남도 서산시 동문동(동문2동) 316-3,126.45956,36.782856
1593564893,19,10,215,2,세종특별자치시 세종시 새롬동(행정:새롬동) 산49,127.24622,36.48561
1593570492,19,10,215,2,충청남도 아산시 풍기동(행정:온양6동) 323-1,127.02299,36.771
1593576922,19,10,215,3,충청남도 천안시 동남구 안서동(신안동) 318-92,127.175,36.8325
1593582062,19,10,215,1,충청남도 당진시 읍내동(행정:당진1동) 38-4,126.64018,36.89426
1595827863,19,10,215,1,충청남도 천안시 서북구 백석동(행정:백석동) 716,127.11256,36.830887
1595834405,19,10,215,1,전라북도 군산시 소룡동(행정:소룡동) 663,126.67567,35.982075
1593408090,19,10,215,1,충청남도 공주시 웅진동(웅진동) 224-15,127.10817,36.455772
1593565265,19,10,215,2,충청남도 천안시 서북구 직산읍 삼은리(직산읍) 76-446,127.15044,36.878414
1593577676,19,10,215,1,충청남도 천안시 동남구 청당동(행정:청룡동) 481,127.15611,36.78683
1595782270,19,10,215,1,충청남도 당진시 읍내동(행정:당진1동),126.632744,36.895565
1593481644,19,10,215,1,충청남도 천안시 동남구 원성동(행정:원성2동) 646-9,127.16258,36.79986
1593488487,19,10,215,2,충청남도 태안군 안면읍 승언리(행정:안면읍) 1249,126.346054,36.5167
1593577836,19,10,215,2,충청남도 천안시 서북구 쌍용동(행정:쌍용2동) 2077,127.113686,36.785557
1593588288,19,10,215,1,충청남도 천안시 서북구 쌍용동(행정:쌍용1동) 891,127.12981,36.807163
1593599618,19,10,215,1,충청남도 당진시 읍내동(행정:당진1동) 1549,126.63186,36.90093
1593396180,19,10,215,2,0,0.0,0.0
1593419447,19,10,215,1,세종특별자치시 세종시 반곡동(행정:소담동) 40-8,127.3088,36.499588
1593488584,19,10,215,2,충청남도 보령시 미산면 도화담리(행정:미산면),126.67652,36.293053
1593495408,19,10,215,2,세종특별자치시 세종시 고운동(고운동) 1386-1,127.237,36.517445
1593565652,19,10,215,2,충청남도 당진시 읍내동(행정:당진1동) 38-4,126.64018,36.89426
1593571218,19,10,215,2,충청남도 논산시 강경읍 남교리(행정:강경읍) 78-2,127.017044,36.158443
1593578237,19,10,215,2,충청남도 서산시 동문동(동문2동) 316-3,126.45956,36.782856
1593578345,19,10,215,2,충청남도 천안시 서북구 성정동(행정:성정2동) 1345,127.141785,36.828716
1593578427,19,10,215,1,충청남도 당진시 읍내동(행정:당진1동) 38-4,126.64018,36.89426
1593588401,19,10,215,2,충청남도 홍성군 홍북읍 신경리(행정:홍북읍) 1200,126.6758,36.647873
1595842854,19,10,215,1,충청남도 서산시 갈산동(행정:부춘동) 262,126.434204,36.79336
1593409242,19,10,215,1,충청남도 홍성군 홍성읍 옥암리(행정:홍성읍) 275-1,126.65788,36.58838
1593419880,19,10,215,1,충청남도 천안시 서북구 쌍용동(행정:쌍용2동) 1561,127.116394,36.793694
1593476483,19,10,215,1,충청남도 서산시 해미면 읍내리(행정:해미면),126.545586,36.713615
1593566065,19,10,215,2,충청남도 천안시 동남구 신부동(행정:신안동) 752,127.15702,36.82123
1593583673,19,10,215,2,충청남도 서산시 대산읍 대산리(행정:대산읍) 125-1,126.434586,36.937294
1595845657,19,10,215,1,충청남도 공주시 신관동(행정:신관동) 274-4,127.14005,36.476376
1593415041,19,10,215,1,충청남도 천안시 서북구 두정동(부성1동) 160-4,127.14563,36.834076
1593482809,19,10,215,1,세종특별자치시 세종시 조치원읍 침산리(행정:조치원읍) 285-20,127.2899,36.599663
1593566808,19,10,215,1,서울특별시 중랑구 면목동(행정:면목본동) 548-5,127.08441,37.585686
1593566669,19,10,215,2,세종특별자치시 세종시 종촌동(행정:종촌동) 690,127.24544,36.50147
1593583969,19,10,215,2,세종특별자치시 세종시 조치원읍 교리(행정:조치원읍) 10-4,127.29805,36.60438
1593404203,19,10,215,2,충청남도 부여군 부여읍 구아리(행정:부여읍) 328-2,126.91032,36.280964
1593426051,19,10,215,1,충청남도 홍성군 광천읍 신진리(행정:광천읍),126.62441,36.504
1593584039,19,10,215,2,충청남도 당진시 읍내동(행정:당진1동) 38-4,126.64018,36.89426
1595849195,19,10,215,2,충청남도 아산시 송악면 거산리(행정:송악면) 22-4,126.99734,36.65763
1593397550,19,10,215,1,충청남도 공주시 반죽동(중학동) 238-2(V 주식회사KT&G공주지점),127.12136,36.452297
1593483707,19,10,215,2,충청남도 금산군 금산읍 아인리(행정:금산읍) 646-5,127.482735,36.108875
1593501623,19,10,215,1,충청남도 아산시 풍기동(행정:온양6동) 404-33,127.02187,36.77121
1593507007,19,10,215,2,충청남도 천안시 서북구 신당동(부성1동) 246-1,127.15521,36.85042
1593567235,19,10,215,2,충청남도 서산시 읍내동(행정:부춘동) 61-3,126.44695,36.776997
1593573260,19,10,215,2,충청남도 논산시 내동(행정:취암동) 272,127.09676,36.19101
1593573379,19,10,215,2,충청남도 당진시 읍내동(행정:당진1동) 38-4,126.64018,36.89426
1593579585,19,10,215,2,충청남도 금산군 제원면 길곡리(행정:제원면) 613,127.56287,36.163807
1593391563,19,10,215,1,0,0.0,0.0
1593415760,19,10,215,1,세종특별자치시 세종시 소정면 소정리(행정:소정면) 274-2,127.155,36.71373
1593440555,19,10,215,2,충청남도 아산시 온천동(행정:온양1동) 1763,127.00449,36.78587
1593501995,19,10,215,1,세종특별자치시 세종시 조치원읍 번암리(행정:조치원읍) 66-16,127.29491,36.588215
1593573506,19,10,215,2,충청남도 논산시 내동(행정:취암동) 272,127.09676,36.19101
1596695763,19,10,215,1,충청남도 예산군 신암면 신종리(행정:신암면) 345,126.815506,36.7565
1596701489,19,10,215,2,충청남도 서산시 성연면 평리(행정:성연면) 298-2,126.46099,36.837482
1596706625,19,10,215,2,충청남도 서산시 인지면 애정리(행정:인지면) 363-2,126.42066,36.741684
1596697293,19,10,215,3,충청남도 아산시 배방읍 세출리(배방읍) 316-18,127.07596,36.741158
1596697470,19,10,215,1,세종특별자치시 세종시 조치원읍 번암리(행정:조치원읍) 66-16,127.29491,36.58821
1596697685,19,10,215,1,0,0.0,0.0
1596697737,19,5,215,1,충청남도 홍성군 홍성읍 남장리(행정:홍성읍) 102-3,126.668594,36.59141
1596698063,19,10,215,1,충청남도 논산시 가야곡면 육곡리(행정:가야곡면) 177-1,127.159096,36.136566
1596698148,19,10,215,1,충청남도 논산시 가야곡면 육곡리(행정:가야곡면) 177-1,127.159096,36.136566
1596698187,19,10,215,1,0,0.0,0.0
1596703360,19,5,215,1,충청남도 보령시 대천동(행정:대천2동) 328-1,126.59411,36.349934
1596709203,19,10,215,1,충청남도 금산군 금산읍 상리(행정:금산읍) 99-9,127.490005,36.10319
1596699222,19,10,215,1,충청남도 논산시 강경읍 대흥리(행정:강경읍) 32-89,127.01514,36.154156
1596699269,19,10,215,1,세종특별자치시 세종시 조치원읍 번암리(행정:조치원읍) 66-16,127.29491,36.58821
1596716810,19,10,215,2,충청남도 천안시 서북구 불당동(행정:불당동) 1544,127.10664,36.814632
1596680646,19,10,215,1,충청남도 아산시 풍기동(행정:온양6동) 323-1,127.02299,36.771
1596688544,19,10,215,1,충청남도 아산시 인주면 문방리(행정:인주면) 57-19,126.88088,36.851044
1596694875,19,10,215,2,세종특별자치시 세종시 조치원읍 번암리(행정:조치원읍) 66-16,127.29491,36.58821
1596682769,19,10,215,2,충청남도 홍성군 홍성읍 오관리(행정:홍성읍),126.66591,36.600433
1596683437,19,10,215,2,충청남도 천안시 서북구 쌍용동(행정:쌍용2동) 1363-1,127.12509,36.792637
1596689288,19,10,215,2,충청남도 천안시 서북구 성환읍 성환리(행정:성환읍) 415-10,127.12884,36.914017
1596672165,19,10,215,3,충청남도 천안시 서북구 두정동(부성1동) 2045,127.15195,36.82861
1596672658,19,10,215,1,0,0.0,0.0
1596690122,19,10,215,1,세종특별자치시 세종시 전의면 읍내리(행정:전의면) 266-1,127.203445,36.67909
1596672729,19,10,215,1,충청남도 서천군 장항읍 신창리(행정:장항읍),126.692024,36.009502
1596673771,19,5,215,1,충청남도 천안시 동남구 청당동(행정:청룡동) 481,127.15611,36.78683
1596684999,19,10,215,2,세종특별자치시 세종시 아름동(행정:아름동),127.24708,36.51153
1596692247,19,10,215,1,충청남도 태안군 태안읍 남문리(행정:태안읍),126.289276,36.757553
1596674638,19,10,215,1,충청남도 천안시 서북구 두정동(행정:부성1동) 1588,127.14426,36.838467
1596675344,19,10,215,1,세종특별자치시 세종시 조치원읍 번암리(행정:조치원읍) 66-16,127.29491,36.58821
1596763399,19,10,215,2,충청남도 금산군 금산읍 상리(행정:금산읍) 137-3,127.488815,36.102745
1596790896,13,10,215,2,충청북도 청주시 청원구 주중동(오근장동) 1050,127.492775,36.671112
1596766175,13,10,215,2,대전광역시 대덕구 대화동(행정:대화동) 39-52,127.41451,36.367603
1596763896,19,10,215,1,충청남도 천안시 서북구 성거읍 오색당리(행정:성거읍) 177-14,127.192314,36.88749
1596765648,13,10,215,1, ,127.40466,36.341686
1596781715,13,10,215,2,대전광역시 동구 용운동(행정:용운동) 636,127.45722,36.33338
1596792220,13,10,215,2,대전광역시 동구 용운동(행정:용운동) 460,127.45442,36.32587
1596766720,19,10,215,1,충청남도 당진시 원당동(행정:당진3동) ,126.64438,36.907646
1596763946,13,10,215,2, ,127.40466,36.341686
1596786874,13,10,215,2,대전광역시 중구 선화동(행정:은행선화동) 877,127.41636,36.32341
1596787758,13,10,215,2,대전광역시 서구 둔산동(행정:둔산2동) 931,127.38782,36.358078
1596783665,13,10,215,2,대전광역시 유성구 봉명동(행정:온천1동) 537-8,127.34363,36.355686
1596769332,19,10,215,1,충청남도 천안시 동남구 청당동(행정:청룡동) 481,127.15611,36.78683
1596771010,19,10,215,2,충청남도 천안시 서북구 불당동(행정:불당동) 796-1,127.11406,36.805885
1596765418,13,10,215,2,대전광역시 유성구 송강동(행정:구즉동) 8-2,127.3819,36.43635
1596784484,13,10,215,2,충청북도 청주시 청원구 주중동(오근장동) 1050,127.492775,36.671112
1596785016,13,10,215,2,충청북도 청주시 청원구 주중동(오근장동) 1050,127.492775,36.671112
1596788046,13,10,215,1,대전광역시 중구 사정동(행정:산성동) 439-16,127.38654,36.30101
1596768584,19,10,215,2,충청남도 태안군 고남면 누동리(행정:고남면) 산6-466,126.38423,36.469437
1596785077,13,10,215,2,충청북도 청주시 청원구 주중동(오근장동) 1050,127.492775,36.671112
1596779473,13,10,215,2, ,127.40466,36.341686
1596759745,13,10,215,1,대전광역시 서구 도마동(도마1동) 143-15,127.37982,36.314564
1596772107,13,10,215,2,대전광역시 대덕구 오정동(행정:오정동) 369-14,127.412735,36.34908
1596731448,19,10,215,1,충청남도 홍성군 홍성읍 고암리(행정:홍성읍) 580-32,126.67588,36.5996
1596798562,19,10,215,2,충청남도 태안군 태안읍 남문리(행정:태안읍) ,126.289276,36.757553
1596802551,19,10,215,2,충청남도 논산시 반월동(행정:취암동) 105-3,127.08432,36.20479
1596799525,13,10,215,1,대전광역시 서구 용문동(행정:용문동) 276-4,127.390434,36.33639
1596777498,19,10,215,1,충청남도 서천군 마서면 계동리(행정:마서면) 19-5,126.70674,36.06255
1596788046,19,10,215,1,대전광역시 중구 사정동(행정:산성동) 439-16,127.38654,36.30101
1596784654,19,10,215,2,충청북도 청주시 청원구 주중동(오근장동) 1050,127.492775,36.671112
1596784333,19,10,215,2,충청북도 청주시 청원구 주중동(오근장동) 1050,127.492775,36.671112
1596779816,19,10,215,2,충청남도 천안시 동남구 문화동(행정:문성동) 139-2,127.149376,36.808544
1596793223,19,10,215,1,충청남도 천안시 서북구 성환읍 성환리(행정:성환읍) 449-111,127.12884,36.914818
1596781525,19,10,215,1,충청남도 천안시 동남구 원성동(행정:원성2동) 564-9,127.15942,36.80013
1596783706,19,10,215,1,충청남도 천안시 서북구 성거읍 오목리(행정:성거읍) 14-23,127.212105,36.89496
1596792123,19,10,215,2,충청남도 홍성군 홍북읍 신경리(행정:홍북읍) 1370,126.674835,36.647102
1596945253,19,10,215,2,충청남도 서산시 갈산동(행정:부춘동) 580-3,126.42697,36.804695
1596845686,13,10,215,2,대전광역시 유성구 장대동(행정:온천2동) 285-6,127.33745,36.357273
1596851146,13,10,215,1,대전광역시 유성구 구암동(행정:온천1동) 611-29,127.33826,36.349567
1596851201,19,10,215,2,충청남도 논산시 취암동(행정:취암동) 375-6,127.09094,36.19712
1596853993,19,10,215,2,충청남도 천안시 서북구 업성동(행정:부성1동) 174-1,127.13676,36.857536
1596851439,19,10,215,2,충청남도 논산시 취암동(행정:취암동) 375-6,127.09094,36.19712
1596848684,13,10,215,1, ,127.40466,36.341686
1596845034,19,10,215,2,충청남도 예산군 삽교읍 목리(행정:삽교읍) 894-1,126.67058,36.66326
